TransactionDate,TransactionID,CustomerID,CustomerName,CustomerSex,CustomerAge,TransactionAmount,transactionType,TransactionBranch_ATMLocation
1/4/2025,eaaccfe3-2cb8-4dea-a092-2734353e3096,1004,Brianna Horton,Other,7,1917.83,Deposit,"Garden City, NY Main  Branch"
1/4/2025,af7c7a49-0fcc-4086-aacd-a518153f4625,1004,Brianna Horton,Other,7,1240.55,Withdrawal,"Albany, NY, Main Street Branch 3"
1/4/2025,2683d8e8-e853-47dd-8e1f-30d74ac12a19,1004,Brianna Horton,Other,7,1817.17,Withdrawal,NYC 6th Ave 44th St Branch
1/4/2025,6b32bfbe-c74f-42d2-b158-d2c4c7b5b8a8,1004,Brianna Horton,Other,7,1638.42,Withdrawal,Brooklyn 4th Street Branch 2
1/4/2025,1457cbaa-400d-4a00-95f9-b08e8ae4d0d5,1004,Brianna Horton,Other,7,876.32,Withdrawal,"Albany, NY, Main Street Branch 3"
1/4/2025,a1167093-5b87-4730-a063-c92daf1452b3,1004,Brianna Horton,Other,7,371.62,Withdrawal,NYC 6th Ave 44th St Branch
1/4/2025,cb6ba53a-13b5-49cb-b829-1d393331cbf4,1004,Brianna Horton,Other,7,932.24,Withdrawal,"Garden City, NY Main  Branch"
1/4/2025,65509805-6888-4b1b-8ad3-026048090c81,1004,Brianna Horton,Other,7,2411.05,Withdrawal,Staten Island ATM 1
1/5/2025,b54a6c86-583a-42d9-8667-14d3a0189ff6,1004,Brianna Horton,Other,7,1628.61,Withdrawal,"Albany, NY, Main Street Branch 3"
1/5/2025,92d321c8-1b1f-465a-befa-a4d426318159,1004,Brianna Horton,Other,7,2007.48,Withdrawal,Brooklyn 4th Street Branch 2
1/5/2025,acff0f0d-de37-4f64-ac99-9158c36dee9b,1004,Brianna Horton,Other,7,297.05,Deposit,Staten Island ATM 1
1/5/2025,82c8ce19-d838-43d8-9795-ca2dbae7c8a8,1004,Brianna Horton,Other,7,1155.63,Withdrawal,NYC 6th Ave 44th St Branch
1/5/2025,41c0165b-1e0b-473d-8a28-0a7879fa8fdd,1004,Brianna Horton,Other,7,556.37,Withdrawal,"Bay Shore, NY ATM 2"
1/5/2025,d0aa350e-ce6a-448c-975c-a06729cb9bc6,1004,Brianna Horton,Other,7,2306.75,Withdrawal,Staten Island ATM 1
1/5/2025,42c006af-e641-44ab-ad35-76c62d790c55,1004,Brianna Horton,Other,7,2476.27,Deposit,Brooklyn 4th Street Branch 2
1/5/2025,0fed5c20-a047-44b2-8c3f-fab34d7ceabb,1004,Brianna Horton,Other,7,2011.61,Withdrawal,"Albany, NY, Main Street Branch 3"
1/5/2025,cd1bf9ff-7e9f-4e99-a5d2-fceac1418e93,1004,Brianna Horton,Other,7,1448.64,Deposit,"Albany, NY, Main Street Branch 3"
1/5/2025,73b01be0-2318-4b5e-b4fc-a31cd4387b46,1004,Brianna Horton,Other,7,1964.93,Deposit,Brooklyn 4th Street Branch 2
1/5/2025,a3d78cef-718d-4403-8d2c-a0dae0bfdc9e,1004,Brianna Horton,Other,7,1737.73,Deposit,"Albany, NY, Main Street Branch 3"
1/5/2025,860dc76b-2d0a-4536-bc87-a4e4532fa877,1004,Brianna Horton,Other,7,1562.23,Withdrawal,Brooklyn 4th Street Branch 2
1/5/2025,816073d9-a34c-4c14-a4dc-4c8501e5eb0e,1004,Brianna Horton,Other,7,934.54,Deposit,NYC 6th Ave 44th St Branch
1/5/2025,075addfc-d36a-496b-81a7-766ea0c89dde,1004,Brianna Horton,Other,7,1874.77,Withdrawal,Brooklyn 4th Street Branch 2
1/5/2025,d19a996e-85bd-4441-b491-d08547e8506f,1004,Brianna Horton,Other,7,1814.75,Withdrawal,Staten Island ATM 1
1/5/2025,5daf0daa-ea1b-4072-a4e9-5f37c9a8da10,1004,Brianna Horton,Other,7,2166.58,Deposit,"Bay Shore, NY ATM 2"
1/5/2025,54b6ddba-46dd-4994-a4e7-fbf587311e0f,1004,Brianna Horton,Other,7,1942.68,Deposit,NYC 6th Ave 44th St Branch
1/5/2025,d0afb09e-2f73-4253-8e00-d94656635440,1004,Brianna Horton,Other,7,953.86,Deposit,"Albany, NY, Main Street Branch 3"
1/5/2025,2bca0636-c56b-461a-8849-0d6bd4f3c61c,1004,Brianna Horton,Other,7,1594.03,Withdrawal,"Albany, NY, Main Street Branch 3"
1/5/2025,7637587d-d403-452e-a2cb-c5825681399b,1004,Brianna Horton,Other,7,2373.21,Deposit,"Albany, NY, Main Street Branch 3"
1/5/2025,7c09acea-9fcd-48dd-a209-452dc422d68f,1004,Brianna Horton,Other,7,1240.1,Withdrawal,Brooklyn 4th Street Branch 2
1/5/2025,3ac8d4e2-b646-4984-a526-1a0b4e0abdb7,1004,Brianna Horton,Other,7,1890.5,Withdrawal,NYC 6th Ave 44th St Branch
1/5/2025,7ae1f667-dfee-451f-a92f-2003a19fc5dd,1004,Brianna Horton,Other,7,169.55,Deposit,Staten Island ATM 1
1/1/2025,bc909c58-28e8-4fdc-af2b-31ad140ede0b,1005,Tracie Rios,Female,12,892.32,Withdrawal,Brooklyn 4th Street Branch 2
1/1/2025,9c5cf41b-8839-46da-ab08-6bf71864309c,1005,Tracie Rios,Female,12,1965.27,Withdrawal,Staten Island ATM 1
1/1/2025,c06f35f1-f963-499c-a09a-cd6d8e26667d,1005,Tracie Rios,Female,12,1257.47,Deposit,"Albany, NY, Main Street Branch 3"
1/1/2025,ff18bca7-1635-45fb-9e65-39b7375b394f,1005,Tracie Rios,Female,12,1878.78,Deposit,"Bay Shore, NY ATM 2"
1/1/2025,bd87b89f-5e40-45c7-af0b-354e8cc5f4d2,1005,Tracie Rios,Female,12,16.41,Deposit,"Garden City, NY Main  Branch"
1/1/2025,d1b23a32-3be3-4ccc-997b-dbacdc45f1bd,1005,Tracie Rios,Female,12,2468.15,Deposit,Staten Island ATM 1
1/1/2025,5e611183-e55c-4970-bc15-cb21c5d8f1a3,1005,Tracie Rios,Female,12,2470.68,Deposit,Staten Island ATM 1
1/1/2025,05a64b11-ec7e-4e76-8054-03fd275f05ce,1005,Tracie Rios,Female,12,1207.7,Withdrawal,"Garden City, NY Main  Branch"
1/1/2025,a4d59941-621b-450b-922d-4607d7240bf3,1005,Tracie Rios,Female,12,2229.99,Deposit,Staten Island ATM 1
1/1/2025,4699854a-a241-4625-a9f0-fd440e9d5fe2,1005,Tracie Rios,Female,12,847.62,Deposit,"Garden City, NY Main  Branch"
1/1/2025,e04dfcaa-8a16-4343-9cfa-8880af000f48,1005,Tracie Rios,Female,12,2369.45,Deposit,Brooklyn 4th Street Branch 2
1/1/2025,8ec22d0f-e0d4-492d-945a-8424b98ed68c,1005,Tracie Rios,Female,12,2245.56,Withdrawal,Brooklyn 4th Street Branch 2
1/1/2025,b0e4071b-803f-43bb-90f1-a1cd615e2aa5,1005,Tracie Rios,Female,12,362.44,Deposit,"Garden City, NY Main  Branch"
1/1/2025,ebff18c4-7ffb-4428-9a10-6a65ebf4660f,1005,Tracie Rios,Female,12,1736.76,Withdrawal,"Garden City, NY Main  Branch"
1/1/2025,08dfdf66-30ce-4daf-b210-13f0a0420c31,1005,Tracie Rios,Female,12,1757.01,Deposit,Staten Island ATM 1
1/1/2025,9d9e5fe1-30c8-4f24-9eb7-ae28bf8980df,1005,Tracie Rios,Female,12,1683.47,Deposit,Staten Island ATM 1
1/1/2025,e8153ca6-fd64-430f-8ac7-2862caaced52,1005,Tracie Rios,Female,12,537.9,Withdrawal,"Albany, NY, Main Street Branch 3"
1/2/2025,0f4be137-ea77-4302-8e1c-3e90c78931ab,1005,Tracie Rios,Female,12,1192.03,Withdrawal,Staten Island ATM 1
1/2/2025,1c10dcc9-9c1e-4b09-874e-fed226d0692e,1005,Tracie Rios,Female,12,273.31,Withdrawal,NYC 6th Ave 44th St Branch
1/2/2025,c32591e0-2702-4902-be3f-d5587d789c0d,1005,Tracie Rios,Female,12,1378.74,Deposit,"Garden City, NY Main  Branch"
1/2/2025,93312392-3c6a-4594-8b5c-5f6b4cf844fb,1005,Tracie Rios,Female,12,763.48,Withdrawal,NYC 6th Ave 44th St Branch
1/2/2025,bc6c6daf-54d8-4d48-b3cf-7b471111761f,1005,Tracie Rios,Female,12,1976.46,Deposit,"Garden City, NY Main  Branch"
1/2/2025,211933b2-6c77-41d6-ab07-60b17e2aef88,1005,Tracie Rios,Female,12,328.98,Deposit,NYC 6th Ave 44th St Branch
1/2/2025,0a15a855-cc13-4d6c-9404-81bab73cdcbc,1005,Tracie Rios,Female,12,2304.56,Deposit,"Bay Shore, NY ATM 2"
1/2/2025,533251ca-8831-4928-8a81-3415b0335b83,1005,Tracie Rios,Female,12,1402.47,Withdrawal,"Bay Shore, NY ATM 2"
1/2/2025,ec427c2b-0a2f-4761-9667-8365e88556d0,1005,Tracie Rios,Female,12,2252.45,Deposit,Staten Island ATM 1
1/2/2025,a6fb5629-b872-486e-bd91-9bfe16760ed8,1005,Tracie Rios,Female,12,1373.46,Withdrawal,"Bay Shore, NY ATM 2"
1/2/2025,36a70595-7b94-40b9-870b-bd49d3d515de,1005,Tracie Rios,Female,12,2059.37,Withdrawal,"Garden City, NY Main  Branch"
1/2/2025,ec0089a0-70db-4b52-bd7a-f99ce5815172,1005,Tracie Rios,Female,12,1386.89,Withdrawal,Staten Island ATM 1
1/2/2025,60870c94-34ce-4f37-b64d-b92ba6613350,1005,Tracie Rios,Female,12,2144.03,Deposit,"Garden City, NY Main  Branch"
1/2/2025,32bc277f-2a50-4743-b4e2-6dbbe74d50e9,1005,Tracie Rios,Female,12,647.78,Withdrawal,"Bay Shore, NY ATM 2"
1/2/2025,35100c8e-a100-42d7-b4b1-6249cb91f222,1005,Tracie Rios,Female,12,552.3,Withdrawal,"Garden City, NY Main  Branch"
1/2/2025,7b5e4791-e020-4875-bdf2-72532ab8e798,1005,Tracie Rios,Female,12,1482.51,Withdrawal,"Garden City, NY Main  Branch"
1/2/2025,55f7fb9c-3f42-462b-9923-98dd2bd2a4ef,1005,Tracie Rios,Female,12,1863.91,Deposit,"Garden City, NY Main  Branch"
1/3/2025,6f1105fc-47ff-44b8-b9c9-fb64e8455098,1005,Tracie Rios,Female,12,2344.1,Withdrawal,"Albany, NY, Main Street Branch 3"
1/3/2025,97f35289-665e-4b38-a2ac-f3c06a2313dc,1005,Tracie Rios,Female,12,1014.79,Deposit,Staten Island ATM 1
1/3/2025,5a8645e4-424e-447b-a56b-dae0de3ace78,1005,Tracie Rios,Female,12,2493.1,Withdrawal,Brooklyn 4th Street Branch 2
1/3/2025,a31ad851-06a6-42e5-9808-4d031cbb0155,1005,Tracie Rios,Female,12,1235.51,Deposit,"Bay Shore, NY ATM 2"
1/3/2025,79436576-2d35-414c-9cd1-02ee05755b94,1005,Tracie Rios,Female,12,1671.27,Deposit,Staten Island ATM 1
1/3/2025,b22e1272-8ddb-4e45-bc42-9927caf85e51,1005,Tracie Rios,Female,12,988.09,Deposit,Brooklyn 4th Street Branch 2
1/3/2025,7a251d3f-730c-4f4a-8a6d-4401503b1e58,1005,Tracie Rios,Female,12,213.38,Deposit,NYC 6th Ave 44th St Branch
1/3/2025,fb268dcb-ce25-4129-98b1-c8e8b3444e54,1005,Tracie Rios,Female,12,1014.09,Withdrawal,"Garden City, NY Main  Branch"
1/3/2025,362edfd7-81dc-4d5b-b23d-a74c74e63f8a,1005,Tracie Rios,Female,12,968.91,Withdrawal,Brooklyn 4th Street Branch 2
1/3/2025,7dbcfe16-1c44-4034-a39f-03e553096f35,1005,Tracie Rios,Female,12,1301.32,Withdrawal,NYC 6th Ave 44th St Branch
1/3/2025,e9dfb856-1720-4bd9-b323-6a0788e13834,1005,Tracie Rios,Female,12,2416.96,Withdrawal,"Bay Shore, NY ATM 2"
1/3/2025,77af9480-1872-413a-8f51-3c3d736964d9,1005,Tracie Rios,Female,12,2359.35,Withdrawal,"Garden City, NY Main  Branch"
1/3/2025,86e30c20-7f91-4fcf-9ca0-c3de191b531a,1005,Tracie Rios,Female,12,304.91,Withdrawal,Staten Island ATM 1
1/3/2025,7c439d0e-2162-40e7-a9d6-fb44116f1927,1005,Tracie Rios,Female,12,1519.22,Withdrawal,NYC 6th Ave 44th St Branch
1/3/2025,4a6162a8-2e6d-45e1-a0ca-b938f37b8802,1005,Tracie Rios,Female,12,1058.57,Deposit,Brooklyn 4th Street Branch 2
1/3/2025,853fe7a5-2713-45be-8dcb-2367168596ce,1005,Tracie Rios,Female,12,1327.97,Withdrawal,NYC 6th Ave 44th St Branch
1/3/2025,27aeb661-b8ed-45e5-aba6-4c4e0c91b61c,1005,Tracie Rios,Female,12,1444.33,Deposit,NYC 6th Ave 44th St Branch
1/3/2025,e83ee966-0dc6-4a0f-907c-c66b3113bc46,1005,Tracie Rios,Female,12,965.57,Withdrawal,Brooklyn 4th Street Branch 2
1/3/2025,7eba2231-31b9-41ff-8e01-83fa9b266b7f,1005,Tracie Rios,Female,12,1710.58,Deposit,NYC 6th Ave 44th St Branch
1/4/2025,bea5dc6b-d1f0-4f00-9c8d-a0722a545215,1005,Tracie Rios,Female,12,1084.76,Deposit,"Albany, NY, Main Street Branch 3"
1/4/2025,ac337470-cf33-4924-ab88-5b4f6f94499c,1005,Tracie Rios,Female,12,1165.87,Deposit,Staten Island ATM 1
1/4/2025,5a33b98b-427f-4329-a536-bd53e0c8374f,1005,Tracie Rios,Female,12,901.92,Withdrawal,Brooklyn 4th Street Branch 2
1/4/2025,e395bff5-9902-4203-9a40-134f396a7b7d,1005,Tracie Rios,Female,12,1258.91,Withdrawal,Brooklyn 4th Street Branch 2
1/4/2025,da25952f-d98f-4fc7-8f0b-b0feaec1f6fc,1005,Tracie Rios,Female,12,1163.2,Deposit,Brooklyn 4th Street Branch 2
1/4/2025,83778e93-390a-4f16-8b6e-a66c74dc5c8f,1005,Tracie Rios,Female,12,1322.31,Withdrawal,"Albany, NY, Main Street Branch 3"
1/4/2025,b5836261-2a2b-49c7-9db3-5ac8d18bbce7,1005,Tracie Rios,Female,12,166.84,Deposit,"Bay Shore, NY ATM 2"
1/4/2025,75fe33ff-c7ad-463b-b5df-b48f0ce2a03e,1005,Tracie Rios,Female,12,418.08,Withdrawal,"Albany, NY, Main Street Branch 3"
1/4/2025,e429d2c0-9651-4fd1-949a-f7b406cfc910,1005,Tracie Rios,Female,12,815.53,Deposit,"Garden City, NY Main  Branch"
1/4/2025,3f3eab72-e887-4ea2-b068-cc265d2bc76e,1005,Tracie Rios,Female,12,2123.47,Withdrawal,"Bay Shore, NY ATM 2"
1/4/2025,3381bc4b-c4f3-42a6-9834-51bcb4c34153,1005,Tracie Rios,Female,12,2115.69,Withdrawal,Staten Island ATM 1
1/4/2025,23951929-66ca-4eec-9d8f-fc9a99582eea,1005,Tracie Rios,Female,12,2111.9,Deposit,NYC 6th Ave 44th St Branch
1/4/2025,1d303c0a-e3b2-474b-8ec2-244c2b1a8834,1005,Tracie Rios,Female,12,237.96,Deposit,NYC 6th Ave 44th St Branch
1/4/2025,cb2e5275-c7cf-4214-baf4-c01f1bd258e4,1005,Tracie Rios,Female,12,2391.27,Deposit,"Garden City, NY Main  Branch"
1/4/2025,03b35f82-f4ce-4c46-88a5-3f65e6ec73a9,1005,Tracie Rios,Female,12,103.27,Deposit,"Garden City, NY Main  Branch"
1/4/2025,04facc65-4c97-4df5-a588-d6f62936ac20,1005,Tracie Rios,Female,12,1905.58,Withdrawal,"Bay Shore, NY ATM 2"
1/4/2025,79cf83fb-33ce-493a-9710-049954a3d8bf,1005,Tracie Rios,Female,12,175,Withdrawal,"Bay Shore, NY ATM 2"
1/4/2025,c8de02ea-8bb4-473a-8d36-15f2c34f8d9b,1005,Tracie Rios,Female,12,1347.07,Deposit,"Garden City, NY Main  Branch"
1/4/2025,afc1c7e1-72bd-4e0e-bd79-90add49c4a6f,1005,Tracie Rios,Female,12,1584.97,Deposit,"Garden City, NY Main  Branch"
1/4/2025,8f0da099-68ff-4d7e-97c8-2ae6b903b3b7,1005,Tracie Rios,Female,12,202.37,Deposit,NYC 6th Ave 44th St Branch
1/5/2025,d019973d-97f3-44e6-8ddb-2b0d2dcd0c5c,1005,Tracie Rios,Female,12,1367.9,Withdrawal,"Bay Shore, NY ATM 2"
1/5/2025,64ebaf38-dd92-4458-ba07-07168dcac247,1005,Tracie Rios,Female,12,1188.51,Withdrawal,Staten Island ATM 1
1/5/2025,23024218-8282-4522-8151-c21f60efcce3,1005,Tracie Rios,Female,12,649.64,Withdrawal,"Bay Shore, NY ATM 2"
1/5/2025,60f14d14-755b-40ea-949f-f61d62e28a8c,1005,Tracie Rios,Female,12,622.23,Deposit,Brooklyn 4th Street Branch 2
1/5/2025,3b1b48f9-94ca-4d8e-be80-51dbb2f37726,1005,Tracie Rios,Female,12,2094.51,Withdrawal,Staten Island ATM 1
1/5/2025,79d4c70a-8117-4e82-b6d0-5abd88f3aa23,1005,Tracie Rios,Female,12,185.7,Deposit,Staten Island ATM 1
1/5/2025,d4970d53-0670-42d5-952e-791d05a777e6,1005,Tracie Rios,Female,12,1537.39,Withdrawal,NYC 6th Ave 44th St Branch
1/5/2025,42740971-9cf2-4681-8821-e30566790038,1005,Tracie Rios,Female,12,53.85,Withdrawal,NYC 6th Ave 44th St Branch
1/5/2025,e9165f17-4ac6-4333-945d-f6402525a262,1005,Tracie Rios,Female,12,1045.66,Withdrawal,"Garden City, NY Main  Branch"
1/5/2025,ac7eb735-1cf2-42f9-840b-7c2fcc7ef5a8,1005,Tracie Rios,Female,12,2219.39,Deposit,"Bay Shore, NY ATM 2"
1/5/2025,83c18f79-5b28-40ba-a7cb-d2303990ba4a,1005,Tracie Rios,Female,12,565.37,Deposit,Staten Island ATM 1
1/5/2025,b5a7feeb-a8b2-45e9-ae74-9ddc42f09611,1005,Tracie Rios,Female,12,984.56,Withdrawal,"Albany, NY, Main Street Branch 3"
1/5/2025,5d9008e7-181e-42b8-a5bf-1f8f67f0ec99,1005,Tracie Rios,Female,12,1712.01,Withdrawal,Staten Island ATM 1
1/5/2025,fedd94d1-22bb-4acc-a8ac-a9c031251391,1005,Tracie Rios,Female,12,1300.7,Deposit,"Bay Shore, NY ATM 2"
1/5/2025,2934c727-25aa-4d3d-9f3e-66b97b7d8b0f,1005,Tracie Rios,Female,12,1290.84,Deposit,"Bay Shore, NY ATM 2"
1/5/2025,6de85e9e-fbbb-40b9-90c3-61e01b7a5af0,1005,Tracie Rios,Female,12,1864.19,Deposit,"Albany, NY, Main Street Branch 3"
1/5/2025,3315fa3f-4621-4c32-a319-c3547554551b,1005,Tracie Rios,Female,12,828.6,Withdrawal,Brooklyn 4th Street Branch 2
1/5/2025,90b3b16e-4821-455d-a6c9-17a3d39df03b,1005,Tracie Rios,Female,12,1696.01,Deposit,"Albany, NY, Main Street Branch 3"
1/1/2025,705845f6-22f5-4e48-a5b1-ccd950e6aef1,1006,Natalie Anderson,Female,56,2077.28,Deposit,"Garden City, NY Main  Branch"
1/1/2025,44e03ef5-8bde-44a0-add9-446c5ed8e51e,1006,Natalie Anderson,Female,56,144.5,Deposit,NYC 6th Ave 44th St Branch
1/1/2025,0af733e2-fcf8-4ad2-8aeb-be7fe6e094dc,1006,Natalie Anderson,Female,56,396.81,Withdrawal,Brooklyn 4th Street Branch 2
1/1/2025,d2774796-59a6-458d-b7d4-26548c6426d0,1006,Natalie Anderson,Female,56,1672.05,Withdrawal,Staten Island ATM 1
1/1/2025,85ea548e-e8c0-481d-a021-e0afaa1244cf,1006,Natalie Anderson,Female,56,1474.03,Deposit,"Bay Shore, NY ATM 2"
1/1/2025,6f3551cd-6a29-4e96-86b8-f64cb4c3b3d2,1006,Natalie Anderson,Female,56,148.05,Withdrawal,Brooklyn 4th Street Branch 2
1/1/2025,03bae30d-e4af-4942-b50f-39c6c8e74699,1006,Natalie Anderson,Female,56,1075.12,Deposit,"Garden City, NY Main  Branch"
1/1/2025,ae0ef094-460b-42a6-9cc8-04b4cad0a957,1006,Natalie Anderson,Female,56,2343.6,Deposit,Brooklyn 4th Street Branch 2
1/1/2025,2b8d7931-c1bf-4c7e-aef0-62b628c52715,1006,Natalie Anderson,Female,56,1886.98,Deposit,"Garden City, NY Main  Branch"
1/1/2025,69fcbaae-168a-4c7b-9be1-b91f52c28fbd,1006,Natalie Anderson,Female,56,1007.35,Withdrawal,Staten Island ATM 1
1/1/2025,b7aae8a2-b941-417f-888e-089e2324fd1e,1006,Natalie Anderson,Female,56,1049.09,Withdrawal,NYC 6th Ave 44th St Branch
1/1/2025,a3c4bbd8-6d54-4dd9-bd06-86f68b86939e,1006,Natalie Anderson,Female,56,1423.57,Withdrawal,"Garden City, NY Main  Branch"
1/1/2025,2bec5e35-12db-4604-84f1-039750b94fa1,1006,Natalie Anderson,Female,56,1584.58,Deposit,Brooklyn 4th Street Branch 2
1/1/2025,3bfa15cf-8363-49db-b9cf-9328ee0a6891,1006,Natalie Anderson,Female,56,231.35,Withdrawal,"Bay Shore, NY ATM 2"
1/1/2025,07c368e2-4ff3-40eb-8166-fd9d5230ee11,1006,Natalie Anderson,Female,56,1614.41,Deposit,Staten Island ATM 1
1/1/2025,9eca2d15-eb9f-4f9a-b124-a11baacb6ee0,1006,Natalie Anderson,Female,56,995.91,Withdrawal,Staten Island ATM 1
1/1/2025,6f3fc2cf-99c8-4b53-87e5-fae7bc96abe3,1006,Natalie Anderson,Female,56,2369.42,Withdrawal,"Garden City, NY Main  Branch"
1/1/2025,d9d5d1a2-28f6-4551-9933-a5d287321ddd,1006,Natalie Anderson,Female,56,42.08,Deposit,"Bay Shore, NY ATM 2"
1/2/2025,1ee18154-709e-4dbb-b07d-b9ad43782554,1006,Natalie Anderson,Female,56,1507.1,Withdrawal,"Bay Shore, NY ATM 2"
1/2/2025,ec645acd-8cc0-4610-a357-f9596ba8ede2,1006,Natalie Anderson,Female,56,131.55,Deposit,"Bay Shore, NY ATM 2"
1/2/2025,79d1c005-2582-4570-b1ae-0aed432a496c,1006,Natalie Anderson,Female,56,1175.57,Withdrawal,Brooklyn 4th Street Branch 2
1/2/2025,ebe39407-24fe-49f0-9c00-6a03e6031131,1006,Natalie Anderson,Female,56,140.29,Withdrawal,"Bay Shore, NY ATM 2"
1/2/2025,b30e9835-d5ac-46c3-b9f4-8a39b727932d,1006,Natalie Anderson,Female,56,969.03,Deposit,Staten Island ATM 1
1/2/2025,ccb5db8f-4964-4c01-b775-44091b9f9029,1006,Natalie Anderson,Female,56,1506.39,Deposit,"Albany, NY, Main Street Branch 3"
1/2/2025,867e9b9c-fad8-41ae-90c4-de140460b199,1006,Natalie Anderson,Female,56,935.38,Withdrawal,Staten Island ATM 1
1/2/2025,068d4735-b7d7-44e1-9a0d-e417875fc8d5,1006,Natalie Anderson,Female,56,901.28,Deposit,NYC 6th Ave 44th St Branch
1/2/2025,8a98a618-a061-4a97-9358-54650f2e62d9,1006,Natalie Anderson,Female,56,929.48,Withdrawal,"Garden City, NY Main  Branch"
1/2/2025,81146353-5598-47e3-899a-8efb5767ddb7,1006,Natalie Anderson,Female,56,1673.61,Deposit,Brooklyn 4th Street Branch 2
1/2/2025,39311f00-6123-4fff-90fa-f83092b3dbbf,1006,Natalie Anderson,Female,56,1509.8,Withdrawal,"Albany, NY, Main Street Branch 3"
1/2/2025,1c6899e4-a92f-42f2-be12-6df5a86ca230,1006,Natalie Anderson,Female,56,621.32,Withdrawal,"Garden City, NY Main  Branch"
1/2/2025,25ba027a-4e28-467f-8366-caa515669ccf,1006,Natalie Anderson,Female,56,785.09,Withdrawal,"Albany, NY, Main Street Branch 3"
1/2/2025,38bf10c2-e91d-460b-9a1a-18cd59d8dc1c,1006,Natalie Anderson,Female,56,588.22,Withdrawal,"Garden City, NY Main  Branch"
1/2/2025,2331a4b6-bba3-4723-9c37-fa56f3c9fcb4,1006,Natalie Anderson,Female,56,1706.3,Deposit,"Garden City, NY Main  Branch"
1/2/2025,b206271b-f11e-4c96-b63e-ab8783fca931,1006,Natalie Anderson,Female,56,1803.54,Withdrawal,Staten Island ATM 1
1/2/2025,94c80826-9a5f-4263-acd0-2abba3866026,1006,Natalie Anderson,Female,56,1877.72,Withdrawal,"Bay Shore, NY ATM 2"
1/2/2025,713d608e-76f9-4be3-a6a4-740cb1e22eda,1006,Natalie Anderson,Female,56,689.46,Deposit,"Albany, NY, Main Street Branch 3"
1/2/2025,b3e3c860-bc1c-41ac-ad16-78d71d5e124d,1006,Natalie Anderson,Female,56,71.85,Deposit,"Garden City, NY Main  Branch"
1/2/2025,ddb67aa1-2c37-4926-af62-77a7219b82ee,1006,Natalie Anderson,Female,56,1894.38,Withdrawal,Brooklyn 4th Street Branch 2
1/2/2025,3993f6e6-dd26-4df8-9471-bfb6cd238882,1006,Natalie Anderson,Female,56,103.55,Withdrawal,"Bay Shore, NY ATM 2"
1/2/2025,5c57364c-9632-4ae8-9b0e-ffb3ebd66d52,1006,Natalie Anderson,Female,56,1680.33,Deposit,"Garden City, NY Main  Branch"
1/2/2025,e4d7eb6c-e24d-474a-9352-768afc5f2067,1006,Natalie Anderson,Female,56,452.58,Withdrawal,"Albany, NY, Main Street Branch 3"
1/2/2025,357a8a9c-21ea-4aad-a32c-1926cbcd71e2,1006,Natalie Anderson,Female,56,1481.8,Deposit,Brooklyn 4th Street Branch 2
1/3/2025,c896cee7-74fa-46e5-b916-2d2f45b5a42f,1006,Natalie Anderson,Female,56,700.33,Withdrawal,Staten Island ATM 1
1/3/2025,7f21b80a-807e-4457-b9f6-1709513d13d2,1006,Natalie Anderson,Female,56,1710.8,Withdrawal,"Albany, NY, Main Street Branch 3"
1/3/2025,ab1b854e-6c86-4fc3-be64-f1deb31934b7,1006,Natalie Anderson,Female,56,311.89,Withdrawal,Staten Island ATM 1
1/3/2025,c5a7145b-50cc-4c2b-ad5b-ead151471f3b,1006,Natalie Anderson,Female,56,1231.58,Withdrawal,"Garden City, NY Main  Branch"
1/3/2025,f8426ee5-cf8d-450a-8ed4-a1b6aed936fd,1006,Natalie Anderson,Female,56,1145.38,Deposit,NYC 6th Ave 44th St Branch
1/3/2025,a0fac54e-d464-4317-9c98-763e150aa53e,1006,Natalie Anderson,Female,56,1024.68,Deposit,"Garden City, NY Main  Branch"
1/3/2025,61faf0e6-a26c-4b4c-bd2a-39cc3817bdd2,1006,Natalie Anderson,Female,56,883.49,Withdrawal,Brooklyn 4th Street Branch 2
1/3/2025,bfa33099-748d-4961-9903-7d9328eca4fc,1006,Natalie Anderson,Female,56,715.47,Deposit,"Bay Shore, NY ATM 2"
1/3/2025,fc3e79dd-8745-4d19-9f03-0206d08bb45b,1006,Natalie Anderson,Female,56,184.87,Deposit,Staten Island ATM 1
1/3/2025,dfd32c8a-7a20-4cdf-af37-116ef7a97949,1006,Natalie Anderson,Female,56,1537.22,Withdrawal,Brooklyn 4th Street Branch 2
1/3/2025,90427c38-ac59-4a30-90fc-b13874d2e8d0,1006,Natalie Anderson,Female,56,1217.3,Deposit,Brooklyn 4th Street Branch 2
1/3/2025,c692775f-5e19-4891-9505-e0675bd3c1b0,1006,Natalie Anderson,Female,56,1356.81,Deposit,"Garden City, NY Main  Branch"
1/3/2025,626b31df-0203-4e90-ae67-0069860a2273,1006,Natalie Anderson,Female,56,891.34,Deposit,NYC 6th Ave 44th St Branch
1/3/2025,9e72067c-2ae3-4a17-bb34-2a4b7f444f27,1006,Natalie Anderson,Female,56,1653.89,Deposit,NYC 6th Ave 44th St Branch
1/3/2025,b9ab780e-94be-46c8-8105-a8f2f8cd9bde,1006,Natalie Anderson,Female,56,857.83,Deposit,"Albany, NY, Main Street Branch 3"
1/3/2025,28ba90ae-fbad-4c8e-803e-2a6f9212d496,1006,Natalie Anderson,Female,56,5.59,Deposit,NYC 6th Ave 44th St Branch
